Category,Upload date,Title,link
タイヤ関連,2018年11月05日,横浜ゴム、独・プレミアムカーメーカーのミッドサイズ・スポーツ・アクティビティ・ビークルに新車装着,https://www.y-yokohama.com/release/?id=3125&lang=ja&sp=120
モータースポーツ関連,2018年11月02日,横浜ゴム、第65回マカオグランプリへのタイヤ供給を実施,https://www.y-yokohama.com/release/?id=3123&lang=ja&sp=120
モータースポーツ関連,2018年10月30日,横浜ゴム、2019年から初開催の「TCRジャパンシリーズ」に「ADVAN」レーシングタイヤをワンメイク供給,https://www.y-yokohama.com/release/?id=3121&lang=ja&sp=120
タイヤ関連,2018年10月19日,横浜ゴム、ストリートスポーツタイヤ「ADVAN A052」に20インチサイズを追加,https://www.y-yokohama.com/release/?id=3118&lang=ja&sp=120
タイヤ関連,2018年10月18日,ヨコハマタイヤの「BluEarth-GT AE51」がトヨタの新型「シエンタ」に新車装着,https://www.y-yokohama.com/release/?id=3117&lang=ja&sp=120
タイヤ関連,2018年10月17日,横浜ゴム、ADVAN誕生40周年記念消しゴムを数量限定発売、新旧の人気商品の10パターンを刻印,https://www.y-yokohama.com/release/?id=3116&lang=ja&sp=120
タイヤ関連,2018年10月16日,横浜ゴム、「iceGUARD 6」のPR動画シリーズ第1弾を公開,https://www.y-yokohama.com/release/?id=3115&lang=ja&sp=120
タイヤ関連,2018年10月10日,横浜ゴム、ストリートラジアルタイヤ「ADVAN A08B」に新サイズ追加,https://www.y-yokohama.com/release/?id=3109&lang=ja&sp=140
タイヤ関連,2018年10月04日,横浜ゴム、ADVANオンラインショップをリニューアルオープン,https://www.y-yokohama.com/release/?id=3107&lang=ja&sp=140
タイヤ関連,2018年10月03日,横浜ゴムのタイヤ3商品が2018年度グッドデザイン賞を受賞,https://www.y-yokohama.com/release/?id=3106&lang=ja&sp=140
モータースポーツ関連,2018年10月02日,横浜ゴム、ニュルブルクリンク24時間耐久レースに参戦する「KONDO Racing Team」をサポート,https://www.y-yokohama.com/release/?id=3105&lang=ja&sp=140
タイヤ関連,2018年09月28日,ヨコハマスタッドレス史上最高傑作「アイスガード シックス」のランフラットモデルを新発売,https://www.y-yokohama.com/release/?id=3098&lang=ja&sp=140
タイヤ関連,2018年09月27日,横浜ゴム、抽選で「ADVAN Sport V105」を体験できる「アドバンを装着して旅に出よう！」キャンペーンを実施,https://www.y-yokohama.com/release/?id=3097&lang=ja&sp=140
タイヤ関連,2018年09月26日,横浜ゴム、冬用タイヤの吸水効果を評価する新技術を開発、氷上性能向上に貢献,https://www.y-yokohama.com/release/?id=3094&lang=ja&sp=140
タイヤ関連,2018年09月19日,横浜ゴム、「音楽×ドライブ」がコンセプトのコラボレーションカフェを代官山に期間限定オープン,https://www.y-yokohama.com/release/?id=3091&lang=ja&sp=140
タイヤ関連,2018年09月18日,横浜ゴム、独・プレミアムカーメーカーのスポーツ・アクティビティ・クーペに新車装着,https://www.y-yokohama.com/release/?id=3089&lang=ja&sp=140
タイヤ関連,2018年09月14日,横浜ゴム、高速道路で唯一の体験型自動車イベント「ハイウェイ・モーターショー Produced by KURUMAG.」に出展,https://www.y-yokohama.com/release/?id=3088&lang=ja&sp=140
モータースポーツ関連,2018年09月12日,横浜ゴム、国内最高峰のカートレース「全日本カート選手権」OK部門の第7戦で表彰台独占,https://www.y-yokohama.com/release/?id=3087&lang=ja&sp=140
タイヤ関連,2018年09月07日,横浜ゴム、ファン交流イベント「モーニングクルーズ ～presented by ADVAN～」を開催,https://www.y-yokohama.com/release/?id=3086&lang=ja&sp=140
タイヤ関連,2018年09月06日,横浜ゴム、「国際物流総合展2018」に出展,https://www.y-yokohama.com/release/?id=3085&lang=ja&sp=140
タイヤ関連,2018年08月31日,横浜ゴム、SUV用スタッドレスタイヤ「iceGUARD SUV G075」を大幅拡充し、全66サイズをラインアップ。,https://www.y-yokohama.com/release/?id=3080&lang=ja&sp=140
タイヤ関連,2018年08月08日,横浜ゴム、乗用車用アルミホイール「ADVAN Racing TC-4」新発売,https://www.y-yokohama.com/release/?id=3072&lang=ja&sp=160
タイヤ関連,2018年08月08日,横浜ゴム、乗用車用アルミホイール「ADVAN Racing RZ-F2」新発売,https://www.y-yokohama.com/release/?id=3071&lang=ja&sp=160
タイヤ関連,2018年07月26日,横浜ゴム、第40回「読者が選ぶ・講談社広告賞」を受賞,https://www.y-yokohama.com/release/?id=3064&lang=ja&sp=160
タイヤ関連,2018年07月18日,横浜ゴム、「ADVAN HF Type D」が「日刊自動車新聞用品大賞2018」の｢タイヤ部門賞｣を受賞,https://www.y-yokohama.com/release/?id=3059&lang=ja&sp=160
モータースポーツ関連,2018年07月12日,ヨコハマタイヤ装着車が全日本ダートトライアル選手権のD部門で6連覇を達成,https://www.y-yokohama.com/release/?id=3058&lang=ja&sp=160
モータースポーツ関連,2018年07月06日,横浜ゴム、アジアクロスカントリーラリーに参戦する塙郁夫選手をサポート,https://www.y-yokohama.com/release/?id=3057&lang=ja&sp=160
タイヤ関連,2018年07月06日,横浜ゴム、趣味性を高めたSUV・ピックアップトラック向けマッドテレーンタイヤ「GEOLANDAR X-MT」を日本で発売,https://www.y-yokohama.com/release/?id=3056&lang=ja&sp=160
タイヤ関連,2018年07月05日,横浜ゴム、「第34回国際農業機械展 in 帯広」に出展,https://www.y-yokohama.com/release/?id=3055&lang=ja&sp=160
タイヤ関連,2018年06月28日,ヨコハマタイヤの「BluEarth-GT AE51」がトヨタの新型「クラウン」に新車装着,https://www.y-yokohama.com/release/?id=3050&lang=ja&sp=160
タイヤ関連,2018年05月28日,ヨコハマタイヤが「シュコダ」の「Kodiaq」（ロシア ニジニ・ノブゴロド工場生産）に新車装着,https://www.y-yokohama.com/release/?id=3033&lang=ja&sp=180
タイヤ関連,2018年05月25日,横浜ゴム、ラリーを題材にした映画「OVER DRIVE」に協力,https://www.y-yokohama.com/release/?id=3031&lang=ja&sp=180
タイヤ関連,2018年05月11日,横浜ゴム、クイズに挑戦して豪華賞品が当たる「雨の日ドライブクイズ プレゼントキャンペーン」第2弾を実施,https://www.y-yokohama.com/release/?id=3024&lang=ja&sp=180
タイヤ関連,2018年05月01日,横浜ゴム、独・プレミアムカーメーカーの高性能セダンに新車装着,https://www.y-yokohama.com/release/?id=3020&lang=ja&sp=180
タイヤ関連,2018年04月27日,横浜ゴム、建設車両用・産業車両用タイヤサイトを一新、国内におけるタイヤ生産財事業のウェブサイトをリニューアル,https://www.y-yokohama.com/release/?id=3019&lang=ja&sp=180
タイヤ関連,2018年04月26日,横浜ゴム、「ADVAN Sport V105」にランフラットサイズを追加,https://www.y-yokohama.com/release/?id=3018&lang=ja&sp=180
モータースポーツ関連,2018年04月25日,横浜ゴムの「GEOLANDAR」装着車がグアムのオフロードレースで優勝,https://www.y-yokohama.com/release/?id=3017&lang=ja&sp=180
タイヤ関連,2018年04月11日,横浜ゴム、モータースポーツジャパンに出展,https://www.y-yokohama.com/release/?id=3012&lang=ja&sp=180
モータースポーツ関連,2018年04月10日,横浜ゴムのADVANレーシングタイヤ装着車がSUPER GT 2018開幕戦のGT300クラスで表彰台を独占,https://www.y-yokohama.com/release/?id=3011&lang=ja&sp=180
タイヤ関連,2018年04月06日,愛知タイヤ工業コーポレートサイトをリニューアル,https://www.y-yokohama.com/release/?id=3010&lang=ja&sp=200
タイヤ関連,2018年04月04日,横浜ゴム、「タイヤの日」に合わせてタイヤ安全啓発活動を実施,https://www.y-yokohama.com/release/?id=3008&lang=ja&sp=200
タイヤ関連,2018年03月23日,横浜ゴム、ヨコハマ史上最高の静粛性を提供するプレミアムコンフォートタイヤ「ADVAN dB V552」に20サイズ追加,https://www.y-yokohama.com/release/?id=3001&lang=ja&sp=200
タイヤ関連,2018年03月15日,横浜ゴム、クイズに挑戦して豪華賞品が当たる「雨の日ドライブクイズ プレゼントキャンペーン」第1弾を実施,https://www.y-yokohama.com/release/?id=2997&lang=ja&sp=200
タイヤ関連,2018年03月13日,ヨコハマタイヤがフォルクスワーゲンの「Tiguan」に新車装着,https://www.y-yokohama.com/release/?id=2996&lang=ja&sp=200
モータースポーツ関連,2018年03月12日,横浜ゴム、鈴鹿サーキットのモータースポーツ功労顕彰を受賞、長年のモータースポーツ活動が評価,https://www.y-yokohama.com/release/?id=2992&lang=ja&sp=200
モータースポーツ関連,2018年03月10日,横浜ゴム、2018年モータースポーツ活動計画,https://www.y-yokohama.com/release/?id=2991&lang=ja&sp=200
タイヤ関連,2018年03月02日,横浜ゴム、ラリー・ダートトライアル用ラジアルタイヤ「ADVAN A053」に新サイズを追加,https://www.y-yokohama.com/release/?id=2982&lang=ja&sp=200
タイヤ関連,2018年03月01日,横浜ゴム、ジュネーブモーターショー2018に出展,https://www.y-yokohama.com/release/?id=2980&lang=ja&sp=200
タイヤ関連,2018年02月28日,横浜ゴム、耐摩耗性能重視型トラック・バス用オールシーズンタイヤ「710R」新発売,https://www.y-yokohama.com/release/?id=2979&lang=ja&sp=200
タイヤ関連,2018年02月20日,ヨコハマタイヤのジオランダーが「Ram 1500」に新車装着,https://www.y-yokohama.com/release/?id=2975&lang=ja&sp=200
モータースポーツ関連,2018年02月09日,横浜ゴム、「FIAワールドツーリングカーカップ（WTCR）」に「ADVAN」レーシングタイヤをワンメイク供給,https://www.y-yokohama.com/release/?id=2963&lang=ja&sp=220
タイヤ関連,2018年02月07日,横浜ゴム、世界トップクラスのプレミアムカーメーカーの技術承認を取得,https://www.y-yokohama.com/release/?id=2958&lang=ja&sp=220
タイヤ関連,2018年01月31日,横浜ゴム、“雨に強いヨコハマ”を訴求する新テレビCMを放映,https://www.y-yokohama.com/release/?id=2953&lang=ja&sp=220
モータースポーツ関連,2018年01月18日,横浜ゴム、2017年度JRPAアワード大賞を受賞。長年のモータースポーツ活動が評価,https://www.y-yokohama.com/release/?id=2941&lang=ja&sp=220
タイヤ関連,2018年01月12日,横浜ゴム、「ADVAN club」LINE@アカウントを開設,https://www.y-yokohama.com/release/?id=2938&lang=ja&sp=220
モータースポーツ関連,2018年01月11日,横浜ゴム、2017年度JMSアワード特別賞を受賞、長年のモータースポーツ活動が評価,https://www.y-yokohama.com/release/?id=2936&lang=ja&sp=220
タイヤ関連,2018年01月11日,横浜ゴムの「ADVAN」が誕生40周年。記念ロゴマークを制作,https://www.y-yokohama.com/release/?id=2935&lang=ja&sp=220
モータースポーツ関連,2018年01月11日,横浜ゴム、全日本スーパーフォーミュラ選手権に全戦で2スペックタイヤを供給,https://www.y-yokohama.com/release/?id=2937&lang=ja&sp=220
モータースポーツ関連,2017年12月26日,横浜ゴム、「ヨコハマ・モータースポーツ・スカラシップ2018」を実施,https://www.y-yokohama.com/release/?id=2928&lang=ja&sp=240
タイヤ関連,2017年12月26日,横浜ゴム、JAF指定のレーシングカート用タイヤ「ADVAN SLJ」を発売,https://www.y-yokohama.com/release/?id=2927&lang=ja&sp=240
タイヤ関連,2017年12月20日,横浜ゴム、東京オートサロン2018に出展,https://www.y-yokohama.com/release/?id=2925&lang=ja&sp=240
タイヤ関連,2017年12月04日,横浜ゴム、ライトウエイト低燃費タイヤ「BluEarth-air EF21」をヨコハマタイヤウェブサイトを通じて限定発売,https://www.y-yokohama.com/release/?id=2920&lang=ja&sp=240
タイヤ関連,2017年12月01日,横浜ゴムの英国タイヤ販売会社がタイヤ安全啓発活動で2つの賞を受賞,https://www.y-yokohama.com/release/?id=2917&lang=ja&sp=240
タイヤ関連,2017年11月17日,ヨコハマタイヤの「GEOLANDAR」がトヨタの新型「ハイラックス」に新車装着,https://www.y-yokohama.com/release/?id=2914&lang=ja&sp=240
タイヤ関連,2017年11月17日,ヨコハマタイヤがトヨタの次世代タクシー「JPN TAXI」に新車装着,https://www.y-yokohama.com/release/?id=2915&lang=ja&sp=240
モータースポーツ関連,2017年11月14日,横浜ゴムのADVANレーシングタイヤ装着車がSUPER GTのGT300クラスで2年連続シリーズチャンピオンを獲得,https://www.y-yokohama.com/release/?id=2910&lang=ja&sp=240
タイヤ関連,2017年10月25日,横浜ゴム、ヒストリックカー向けタイヤ｢ADVAN HF Type D｣  ADVANオンラインショップで発売を開始,https://www.y-yokohama.com/release/?id=2901&lang=ja&sp=240
タイヤ関連,2017年10月24日,横浜ゴム、最新の軽量化設計技術を採用したライトウエイト低燃費タイヤ「BluEarth-air EF21」を開発,https://www.y-yokohama.com/release/?id=2899&lang=ja&sp=260
タイヤ関連,2017年10月23日,横浜ゴム、｢ADVAN FLEVA V701｣に軽自動車向けサイズを追加。ハイト系軽自動車純正タイヤサイズにおいて業界初のウェットグリップ性能最高グレード“a”獲得,https://www.y-yokohama.com/release/?id=2898&lang=ja&sp=260
タイヤ関連,2017年10月23日,横浜ゴム、インフォマティクス技術を活用したタイヤ設計技術を開発,https://www.y-yokohama.com/release/?id=2897&lang=ja&sp=260
タイヤ関連,2017年10月23日,横浜ゴム、マテリアルズ・インフォマティクスによるゴム材料開発技術を確立,https://www.y-yokohama.com/release/?id=2896&lang=ja&sp=260
タイヤ関連,2017年10月11日,横浜ゴム、趣味性を高めたSUV・ピックアップトラック向けマッドテレーンタイヤ「GEOLANDAR X-MT」を2018年に発売,https://www.y-yokohama.com/release/?id=2893&lang=ja&sp=260
タイヤ関連,2017年10月05日,横浜ゴム、「第45回東京モーターショー2017」に出展,https://www.y-yokohama.com/release/?id=2891&lang=ja&sp=260
タイヤ関連,2017年10月04日,横浜ゴムの新商品「iceGUARD 6」と「GEOLANDAR M/T G003」が2017年度グッドデザイン賞を受賞,https://www.y-yokohama.com/release/?id=2889&lang=ja&sp=260
モータースポーツ関連,2017年10月03日,ヨコハマタイヤの「ADVAN A08B」新モデル装着車が「TOYOTA GAZOO Racing 86/BRZ Race」で表彰台を独占,https://www.y-yokohama.com/release/?id=2887&lang=ja&sp=260
タイヤ関連,2017年10月02日,横浜ゴム、クイズに答えて豪華賞品が当たる「100周年記念キャンペーン」第4弾を実施,https://www.y-yokohama.com/release/?id=2886&lang=ja&sp=260
タイヤ関連,2017年09月26日,横浜ゴム、ヨコハマ史上最高の静粛性を提供するプレミアムコンフォートタイヤ「ADVAN dB V552」を発売,https://www.y-yokohama.com/release/?id=2882&lang=ja&sp=260
タイヤ関連,2017年09月25日,横浜ゴム、ストリートラジアルタイヤ「ADVAN A08B」の 16インチをモデルチェンジ,https://www.y-yokohama.com/release/?id=2881&lang=ja&sp=260
モータースポーツ関連,2017年09月22日,横浜ゴム、第64回マカオグランプリへのタイヤ供給を実施,https://www.y-yokohama.com/release/?id=2880&lang=ja&sp=260
タイヤ関連,2017年09月01日,横浜ゴム、アイスランド氷河の洞窟ツアーなどが当たる「冬の怪物体験キャンペーン」を実施,https://www.y-yokohama.com/release/?id=2872&lang=ja&sp=260
タイヤ関連,2017年08月31日,ヨコハマタイヤのジオランダーが北米向け新型「Jeep® Compass」に新車装着,https://www.y-yokohama.com/release/?id=2869&lang=ja&sp=260
タイヤ関連,2017年08月25日,ヨコハマタイヤの「ADVAN Sport V105」がスバルの「WRX STI」に新車装着,https://www.y-yokohama.com/release/?id=2867&lang=ja&sp=260
タイヤ関連,2017年08月18日,横浜ゴム、ヨコハマスタッドレス史上最高性能を実現した「アイスガード シックス」の新テレビCMを放映,https://www.y-yokohama.com/release/?id=2866&lang=ja&sp=260
モータースポーツ関連,2017年08月01日,ADVANカラーマシンが全日本ダートトライアル選手権のトップクラスでシリーズチャンピオンを獲得。2013年から5連覇を達成,https://www.y-yokohama.com/release/?id=2850&lang=ja&sp=280
タイヤ関連,2017年07月21日,横浜ゴム、ヒストリックカー向けタイヤ｢ADVAN HF Type D｣の開発予定サイズを決定,https://www.y-yokohama.com/release/?id=2842&lang=ja&sp=280
タイヤ関連,2017年07月19日,横浜ゴム、ヨコハマ・スタッドレスタイヤの最高傑作「アイスガード シックス」新発売,https://www.y-yokohama.com/release/?id=2841&lang=ja&sp=280
タイヤ関連,2017年07月03日,横浜ゴム、クイズに答えて豪華賞品が当たる「100周年記念キャンペーン」第3弾を実施,https://www.y-yokohama.com/release/?id=2836&lang=ja&sp=280
タイヤ関連,2017年06月30日,横浜ゴム、「ADVAN Racing GT Premium Version」21インチ新発売,https://www.y-yokohama.com/release/?id=2834&lang=ja&sp=280
タイヤ関連,2017年06月08日,横浜ゴム、SUV・ピックアップトラック向けマッドテレーンタイヤ「GEOLANDAR M/T G003」新発売,https://www.y-yokohama.com/release/?id=2829&lang=ja&sp=280
タイヤ関連,2017年05月25日,横浜ゴム、乗用車用パンク応急修理キット「AIRLOCK ONE」を新発売,https://www.y-yokohama.com/release/?id=2825&lang=ja&sp=280
タイヤ関連,2017年05月24日,ヨコハマタイヤの「BluEarth」がスバルの新型「SUBARU XV」に新車装着,https://www.y-yokohama.com/release/?id=2823&lang=ja&sp=300
タイヤ関連,2017年05月22日,横浜ゴム、世界で初めてゴムとスチールコードの接着劣化を3次元で解析する技術を開発、タイヤの耐久性向上などに活用,https://www.y-yokohama.com/release/?id=2822&lang=ja&sp=300
タイヤ関連,2017年04月20日,ヨコハマタイヤの「GEOLANDAR」が新型「マツダCX-5」に新車装着,https://www.y-yokohama.com/release/?id=2811&lang=ja&sp=300
タイヤ関連,2017年04月17日,横浜ゴム、タクシー用タイヤ「TAXI TOURING 898」新発売,https://www.y-yokohama.com/release/?id=2809&lang=ja&sp=300
タイヤ関連,2017年04月14日,横浜ゴム、チェルシーFCの選手を起用した新ショートムービーシリーズをSNSで配信,https://www.y-yokohama.com/release/?id=2808&lang=ja&sp=300
モータースポーツ関連,2017年04月14日,横浜ゴム、モータースポーツ専用の公式Facebookページを開設,https://www.y-yokohama.com/release/?id=2807&lang=ja&sp=300
モータースポーツ関連,2017年04月11日,横浜ゴム、SUPER GT 2017開幕戦のGT300クラスで優勝、2年連続シリーズチャンピオンに向け好スタート。,https://www.y-yokohama.com/release/?id=2806&lang=ja&sp=300
タイヤ関連,2017年04月04日,横浜ゴム、クイズに答えて豪華賞品が当たる「100周年記念キャンペーン」第2弾を実施,https://www.y-yokohama.com/release/?id=2804&lang=ja&sp=300
タイヤ関連,2017年03月31日,横浜ゴム、「タイヤの日」に合わせてタイヤ安全啓発活動を実施,https://www.y-yokohama.com/release/?id=2802&lang=ja&sp=300
タイヤ関連,2017年03月22日,横浜ゴム、最高グレードのウェットグリップ性能「a」を獲得した低燃費タイヤ「BluEarth RV-02」にクロスオーバーSUV向け新サイズを追加,https://www.y-yokohama.com/release/?id=2798&lang=ja&sp=300
タイヤ関連,2017年03月22日,横浜ゴム、ハイト系コンパクトカー・軽自動車向けタイヤ「BluEarth RV-02CK」新発売,https://www.y-yokohama.com/release/?id=2797&lang=ja&sp=300
タイヤ関連,2017年03月22日,横浜ゴム、ハイパフォーマンス・スポーティー・タイヤ「ADVAN FLEVA V701」に15サイズを追加発売,https://www.y-yokohama.com/release/?id=2796&lang=ja&sp=300
タイヤ関連,2017年03月22日,横浜ゴム、CIK-FIA公認のレーシングカート用タイヤを発売,https://www.y-yokohama.com/release/?id=2799&lang=ja&sp=320
タイヤ関連,2017年03月10日,ヨコハマタイヤがトヨタ新型「ヴィッツ」に新車装着,https://www.y-yokohama.com/release/?id=2786&lang=ja&sp=320
タイヤ関連,2017年03月09日,横浜ゴム、｢YOKOHAMA A008P｣復活を発表,https://www.y-yokohama.com/release/?id=2784&lang=ja&sp=320
タイヤ関連,2017年03月08日,横浜ゴム、SUV・ピックアップトラック向けマッドテレーンタイヤ「GEOLANDAR M/T G003」を2017年に発売,https://www.y-yokohama.com/release/?id=2783&lang=ja&sp=320
モータースポーツ関連,2017年03月03日,横浜ゴム、2017年モータースポーツ活動計画,https://www.y-yokohama.com/release/?id=2777&lang=ja&sp=320
タイヤ関連,2017年02月27日,横浜ゴム、ジュネーブモーターショー2017に出展,https://www.y-yokohama.com/release/?id=2772&lang=ja&sp=320
タイヤ関連,2017年01月13日,横浜ゴム、オリジナルショートムービーシリーズ「雨の出会い坂」を公開、ヨコハマタイヤの優れたウェット性能を訴求,https://www.y-yokohama.com/release/?id=2753&lang=ja&sp=320
タイヤ関連,2017年01月12日,横浜ゴム、ヒストリックカー向けタイヤ市場に参入、｢ADVAN HF Type D｣を復活発売,https://www.y-yokohama.com/release/?id=2752&lang=ja&sp=340
タイヤ関連,2017年01月10日,横浜ゴム、クイズに答えて豪華賞品が当たる「100周年記念キャンペーン」を実施,https://www.y-yokohama.com/release/?id=2751&lang=ja&sp=340
タイヤ関連,2017年01月05日,横浜ゴム、自系列タイヤショップ「タイヤガーデン」「グランドスラム」のPRショートムービーを公開,https://www.y-yokohama.com/release/?id=2747&lang=ja&sp=340
モータースポーツ関連,2016年12月22日,横浜ゴム、「ヨコハマ・モータースポーツ・スカラシップ2017」を実施,https://www.y-yokohama.com/release/?id=2741&lang=ja&sp=340
タイヤ関連,2016年12月15日,横浜ゴム、英国のタイヤ販売会社が「Tyre Safety Association Award」受賞,https://www.y-yokohama.com/release/?id=2733&lang=ja&sp=340
タイヤ関連,2016年12月15日,横浜ゴム、東京オートサロン2017に出展,https://www.y-yokohama.com/release/?id=2735&lang=ja&sp=340
モータースポーツ関連,2016年12月14日,横浜ゴム「SUPER GT」2017年シリーズより「TEAM MUGEN｣ の｢MUGEN NSX-GT」へADVANレーシングタイヤを供給,https://www.y-yokohama.com/release/?id=2731&lang=ja&sp=340
タイヤ関連,2016年11月21日,ヨコハマタイヤがスバルの新型「インプレッサ」に新車装着,https://www.y-yokohama.com/release/?id=2725&lang=ja&sp=340
モータースポーツ関連,2016年11月15日,SUPER GT 2016シリーズ、 ADVANレーシングタイヤ装着車がGT500クラスで通算3勝をマーク。GT300クラスはシリーズチャンピオン獲得,https://www.y-yokohama.com/release/?id=2724&lang=ja&sp=340
モータースポーツ関連,2016年11月08日,横浜ゴム、全日本F3選手権へのタイヤ供給を継続,https://www.y-yokohama.com/release/?id=2717&lang=ja&sp=360
タイヤ関連,2016年11月08日,横浜ゴムの流体音響シミュレーション技術がHPCI利用研究課題の優秀成果賞を受賞,https://www.y-yokohama.com/release/?id=2716&lang=ja&sp=360
モータースポーツ関連,2016年10月11日,SUPER GT第7戦GT500、GT300の両クラスでADVANレーシングタイヤ装着車がポール・トゥ・ウィン,https://www.y-yokohama.com/release/?id=2705&lang=ja&sp=360
タイヤ関連,2016年09月29日,横浜ゴムの「GEOLANDAR A/T G015」が2016年度グッドデザイン賞を受賞,https://www.y-yokohama.com/release/?id=2701&lang=ja&sp=360
タイヤ関連,2016年08月24日,ヨコハマタイヤの「BluEarth」が日産の新型「セレナ」に新車装着,https://www.y-yokohama.com/release/?id=2690&lang=ja&sp=380
タイヤ関連,2016年08月09日,横浜ゴム、「ジャパントラックショー2016」に出展,https://www.y-yokohama.com/release/?id=2680&lang=ja&sp=380
タイヤ関連,2016年08月02日,横浜ゴム、乗用車用スタッドレスタイヤ「アイスガード」のオフィシャルウェブサイトをリニューアルオープン,https://www.y-yokohama.com/release/?id=2672&lang=ja&sp=380
タイヤ関連,2016年08月02日,横浜ゴム、「情熱的に挑戦する姿勢」を表現した乗用車用スタッドレスタイヤ「アイスガード」の新テレビCMを放映,https://www.y-yokohama.com/release/?id=2671&lang=ja&sp=380
タイヤ関連,2016年08月02日,ヨコハマタイヤの「ADVAN」がポルシェの新型モデル3車種に新車装着,https://www.y-yokohama.com/release/?id=2669&lang=ja&sp=380
タイヤ関連,2016年07月29日,横浜ゴム、山陽・九州エリアを中心に「ADVAN FLEVA V701」発売記念キャンペーン第2弾を実施,https://www.y-yokohama.com/release/?id=2668&lang=ja&sp=380
タイヤ関連,2016年07月29日,横浜ゴム、「ADVAN Racing RG-D2」新発売,https://www.y-yokohama.com/release/?id=2667&lang=ja&sp=400
タイヤ関連,2016年07月29日,横浜ゴム、「ADVAN Racing RS-DF Progressive」新発売,https://www.y-yokohama.com/release/?id=2666&lang=ja&sp=400
モータースポーツ関連,2016年07月26日,SUPER GT第4戦GT500クラス、ADVANレーシングタイヤ装着車がタイヤ無交換で優勝,https://www.y-yokohama.com/release/?id=2665&lang=ja&sp=400
タイヤ関連,2016年07月21日,横浜ゴム、ストリートスポーツタイヤ「ADVAN A052」新発売,https://www.y-yokohama.com/release/?id=2664&lang=ja&sp=400
モータースポーツ関連,2016年07月21日,横浜ゴム、セパン12時間耐久レースに「ADVAN」レーシングタイヤをワンメイク供給,https://www.y-yokohama.com/release/?id=2662&lang=ja&sp=400
タイヤ関連,2016年07月15日,横浜ゴム、アイスガードブランド初のSUV用スタッドレスタイヤ「iceGUARD SUV G075」新発売,https://www.y-yokohama.com/release/?id=2658&lang=ja&sp=400
タイヤ関連,2016年07月14日,ヨコハマタイヤの「GEOLANDAR」が新型「マツダ CX-9」に新車装着,https://www.y-yokohama.com/release/?id=2655&lang=ja&sp=400
タイヤ関連,2016年07月14日,ヨコハマタイヤの「GEOLANDAR」が新型「マツダ CX-4」に新車装着,https://www.y-yokohama.com/release/?id=2654&lang=ja&sp=400
タイヤ関連,2016年06月30日,横浜ゴム、グローバル・フラッグシップブランド「ADVAN」のWEBサイトをリニューアル,https://www.y-yokohama.com/release/?id=2633&lang=ja&sp=420
タイヤ関連,2016年06月30日,横浜ゴム、SNSを通じて賞金が当たる「ADVAN FLEVA V701」発売記念キャンペーンを実施,https://www.y-yokohama.com/release/?id=2632&lang=ja&sp=420
タイヤ関連,2016年06月28日,横浜ゴム、中国の事業統括会社が上海の自動車部品および関連サービスの国際展覧会に出展,https://www.y-yokohama.com/release/?id=2631&lang=ja&sp=420
タイヤ関連,2016年06月07日,横浜ゴム、ラリー・ダートトライアル用ラジアルタイヤ「ADVAN A053」に新サイズを追加,https://www.y-yokohama.com/release/?id=2626&lang=ja&sp=420
タイヤ関連,2016年05月30日,横浜ゴム、ゴム技術の研究で日本ゴム協会から表彰,https://www.y-yokohama.com/release/?id=2624&lang=ja&sp=420
タイヤ関連,2016年05月26日,横浜ゴム、チェルシーＦＣの新ユニフォームを起用した 新広告ビジュアルを制作,https://www.y-yokohama.com/release/?id=2622&lang=ja&sp=420
タイヤ関連,2016年04月20日,ヨコハマタイヤがトヨタのスポーツハッチバック「オーリス」のハイブリッドモデルに新車装着,https://www.y-yokohama.com/release/?id=2609&lang=ja&sp=440
タイヤ関連,2016年04月15日,横浜ゴム、ハイパフォーマンス・スポーティー・タイヤ「ADVAN FLEVA V701」新発売,https://www.y-yokohama.com/release/?id=2608&lang=ja&sp=440
タイヤ関連,2016年04月11日,ヨコハマタイヤがトヨタのハイブリッドカー「プリウス」の新型モデルに新車装着,https://www.y-yokohama.com/release/?id=2606&lang=ja&sp=440
タイヤ関連,2016年04月07日,横浜ゴム、SUV向けオールテレーンタイヤ「GEOLANDAR A/T G015」日本新発売,https://www.y-yokohama.com/release/?id=2605&lang=ja&sp=440
タイヤ関連,2016年04月01日,横浜ゴム、ヨコハマタイヤWEBサイトをリニューアル,https://www.y-yokohama.com/release/?id=2603&lang=ja&sp=440
モータースポーツ関連,2016年03月30日,横浜ゴム、2016年モータースポーツ活動計画,https://www.y-yokohama.com/release/?id=2601&lang=ja&sp=440
タイヤ関連,2016年03月28日,ヨコハマタイヤが新型クライスラー「パシフィカ」に新車装着,https://www.y-yokohama.com/release/?id=2596&lang=ja&sp=440
タイヤ関連,2016年03月28日,ヨコハマタイヤ春の安全啓発キャンペーンを実施,https://www.y-yokohama.com/release/?id=2595&lang=ja&sp=440
タイヤ関連,2016年02月22日,横浜ゴム、ジュネーブモーターショー2016に出展,https://www.y-yokohama.com/release/?id=2568&lang=ja&sp=460
タイヤ関連,2016年02月17日,横浜ゴム、「情熱的に挑戦する姿勢」を表現した新テレビCMを放映,https://www.y-yokohama.com/release/?id=2565&lang=ja&sp=460
